Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_INSTS_VALU_MFMA_MOPS_BF16,SQ_INSTS_VALU_MFMA_MOPS_F16,SQ_INSTS_VALU_MFMA_MOPS_F32,SQ_INSTS_VALU_MFMA_MOPS_F64,SQ_INSTS_VALU_MFMA_MOPS_I8,SQ_WAVES,Start_Timestamp,End_Timestamp
137,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",138,45,30807.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602132946221.0,4912602132958221.0
138,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",139,24,49741.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602133026861.0,4912602133050221.0
139,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",140,36,35015.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602133116782.0,4912602133130702.0
140,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",141,24,44924.0,0.0,0.0,0.0,0.0,0.0,64.0,4912602133198062.0,4912602133217742.0
141,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",142,55,37433.0,0.0,0.0,0.0,0.0,0.0,1.0,4912602133279982.0,4912602133295502.0
142,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",143,46,157870.0,0.0,0.0,0.0,0.0,0.0,8448.0,4912602133361263.0,4912602133454063.0
143,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",144,37,67730.0,0.0,0.0,0.0,0.0,0.0,2816.0,4912602133520463.0,4912602133555504.0
144,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",145,21,114391.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602133616464.0,4912602133681264.0
145,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",146,24,59731.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602133747664.0,4912602133776785.0
146,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",147,36,34683.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602133846385.0,4912602133859985.0
147,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",148,18,74449.0,0.0,0.0,0.0,0.0,0.0,3648.0,4912602133930385.0,4912602133969425.0
148,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",149,43,29668.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602134042066.0,4912602134052946.0
149,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",150,44,36296.0,0.0,0.0,0.0,0.0,0.0,8192.0,4912602134123506.0,4912602134138866.0
150,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",151,27,29584.0,0.0,0.0,0.0,0.0,0.0,16.0,4912602134209587.0,4912602134219827.0
151,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",152,52,24887.0,0.0,0.0,0.0,0.0,0.0,64.0,4912602134288307.0,4912602134296307.0
152,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",153,41,28674.0,0.0,0.0,0.0,0.0,0.0,8192.0,4912602134360947.0,4912602134371027.0
153,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",154,45,30485.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602134433428.0,4912602134445268.0
154,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",155,24,49070.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602134513748.0,4912602134536788.0
155,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",156,36,32859.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602134607668.0,4912602134620308.0
156,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",157,24,48309.0,0.0,0.0,0.0,0.0,0.0,64.0,4912602134687669.0,4912602134708949.0
157,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",158,55,39924.0,0.0,0.0,0.0,0.0,0.0,1.0,4912602134774069.0,4912602134790869.0
158,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",159,46,156893.0,0.0,0.0,0.0,0.0,0.0,8448.0,4912602134858869.0,4912602134951350.0
159,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",160,37,69377.0,0.0,0.0,0.0,0.0,0.0,2816.0,4912602135023510.0,4912602135059510.0
160,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",161,21,114668.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602135125751.0,4912602135190551.0
161,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",162,24,57359.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602135260471.0,4912602135289111.0
162,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",163,36,35382.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602135355192.0,4912602135368952.0
163,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",164,18,74073.0,0.0,0.0,0.0,0.0,0.0,3648.0,4912602135433432.0,4912602135471992.0
164,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",165,43,30343.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602135536472.0,4912602135547512.0
165,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",166,44,36871.0,0.0,0.0,0.0,0.0,0.0,8192.0,4912602135612153.0,4912602135627993.0
166,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",167,27,29061.0,0.0,0.0,0.0,0.0,0.0,16.0,4912602135703513.0,4912602135713593.0
167,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",168,52,26184.0,0.0,0.0,0.0,0.0,0.0,64.0,4912602135781753.0,4912602135789913.0
168,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",169,41,28582.0,0.0,0.0,0.0,0.0,0.0,8192.0,4912602135859514.0,4912602135869434.0
169,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",170,45,31420.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602135935674.0,4912602135947834.0
170,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",171,24,49025.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602136023514.0,4912602136046395.0
171,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",172,36,34684.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602136127035.0,4912602136140635.0
172,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",173,24,45471.0,0.0,0.0,0.0,0.0,0.0,64.0,4912602136202555.0,4912602136222875.0
173,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",174,55,39487.0,0.0,0.0,0.0,0.0,0.0,1.0,4912602136289276.0,4912602136305596.0
174,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",175,46,157348.0,0.0,0.0,0.0,0.0,0.0,8448.0,4912602136373276.0,4912602136465916.0
175,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",176,37,68075.0,0.0,0.0,0.0,0.0,0.0,2816.0,4912602136532637.0,4912602136568157.0
176,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",177,21,115041.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602136631357.0,4912602136696157.0
177,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",178,24,57186.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602136760798.0,4912602136789118.0
178,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",179,36,34881.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602136856798.0,4912602136870558.0
179,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",180,18,73829.0,0.0,0.0,0.0,0.0,0.0,3648.0,4912602136938559.0,4912602136977119.0
180,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",181,43,30854.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602137042879.0,4912602137054079.0
181,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",182,44,35195.0,0.0,0.0,0.0,0.0,0.0,8192.0,4912602137119999.0,4912602137135039.0
182,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",183,27,29354.0,0.0,0.0,0.0,0.0,0.0,16.0,4912602137199040.0,4912602137209280.0
183,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",184,52,24289.0,0.0,0.0,0.0,0.0,0.0,64.0,4912602137284480.0,4912602137292320.0
184,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",185,41,28765.0,0.0,0.0,0.0,0.0,0.0,8192.0,4912602137355360.0,4912602137365440.0
185,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",186,45,31995.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602137427521.0,4912602137439681.0
186,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",187,24,49643.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602137497441.0,4912602137520801.0
187,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",188,36,33675.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602137590881.0,4912602137603841.0
188,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",189,24,46228.0,0.0,0.0,0.0,0.0,0.0,64.0,4912602137669762.0,4912602137690082.0
189,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",190,55,40011.0,0.0,0.0,0.0,0.0,0.0,1.0,4912602137754402.0,4912602137770882.0
190,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",191,46,160228.0,0.0,0.0,0.0,0.0,0.0,8448.0,4912602137841442.0,4912602137935843.0
191,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",192,37,68516.0,0.0,0.0,0.0,0.0,0.0,2816.0,4912602138001283.0,4912602138036963.0
192,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",193,21,114127.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602138105124.0,4912602138169924.0
193,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",194,24,56995.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602138236644.0,4912602138264644.0
194,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",195,36,33026.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602138332485.0,4912602138344965.0
195,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",196,18,73966.0,0.0,0.0,0.0,0.0,0.0,3648.0,4912602138414565.0,4912602138453445.0
196,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",197,43,29867.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602138518885.0,4912602138529606.0
197,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",198,44,36091.0,0.0,0.0,0.0,0.0,0.0,8192.0,4912602138590406.0,4912602138605766.0
198,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",199,27,28739.0,0.0,0.0,0.0,0.0,0.0,16.0,4912602138672486.0,4912602138682726.0
199,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",200,52,24665.0,0.0,0.0,0.0,0.0,0.0,64.0,4912602138745446.0,4912602138753287.0
200,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",201,41,28813.0,0.0,0.0,0.0,0.0,0.0,8192.0,4912602138814407.0,4912602138824967.0
201,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",202,45,31435.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602138890727.0,4912602138902727.0
202,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",203,24,48754.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602138978727.0,4912602139001448.0
203,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",204,36,33567.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602139069768.0,4912602139083048.0
204,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",205,24,46436.0,0.0,0.0,0.0,0.0,0.0,64.0,4912602139153928.0,4912602139174248.0
205,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",206,55,37774.0,0.0,0.0,0.0,0.0,0.0,1.0,4912602139239049.0,4912602139254889.0
206,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",207,46,154789.0,0.0,0.0,0.0,0.0,0.0,8448.0,4912602139322089.0,4912602139413129.0
207,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",208,37,68603.0,0.0,0.0,0.0,0.0,0.0,2816.0,4912602139476810.0,4912602139512810.0
208,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",209,21,115291.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602139580330.0,4912602139645450.0
209,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",210,24,58076.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602139713771.0,4912602139742411.0
210,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",211,36,35720.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602139812811.0,4912602139827051.0
211,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",212,18,74608.0,0.0,0.0,0.0,0.0,0.0,3648.0,4912602139889452.0,4912602139928652.0
212,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",213,43,30496.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602139999532.0,4912602140010412.0
213,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",214,44,35929.0,0.0,0.0,0.0,0.0,0.0,8192.0,4912602140079852.0,4912602140094892.0
214,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",215,27,30018.0,0.0,0.0,0.0,0.0,0.0,16.0,4912602140163693.0,4912602140174413.0
215,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",216,52,25144.0,0.0,0.0,0.0,0.0,0.0,64.0,4912602140240493.0,4912602140248653.0
216,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",217,41,28321.0,0.0,0.0,0.0,0.0,0.0,8192.0,4912602140317293.0,4912602140327373.0
217,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",218,45,30938.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602140391374.0,4912602140403054.0
218,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",219,24,48544.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602140474254.0,4912602140497134.0
219,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",220,36,33140.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602140562414.0,4912602140575055.0
220,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",221,24,46465.0,0.0,0.0,0.0,0.0,0.0,64.0,4912602140637295.0,4912602140657775.0
221,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",222,55,38247.0,0.0,0.0,0.0,0.0,0.0,1.0,4912602140718095.0,4912602140733775.0
222,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",223,46,155869.0,0.0,0.0,0.0,0.0,0.0,8448.0,4912602140810576.0,4912602140902416.0
223,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",224,37,68853.0,0.0,0.0,0.0,0.0,0.0,2816.0,4912602140973136.0,4912602141008976.0
224,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",225,21,114601.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602141080017.0,4912602141144817.0
225,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",226,24,57555.0,0.0,0.0,0.0,0.0,0.0,2048.0,4912602141209457.0,4912602141237617.0
226,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",227,36,33148.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602141302098.0,4912602141314738.0
227,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",228,18,73799.0,0.0,0.0,0.0,0.0,0.0,3648.0,4912602141381138.0,4912602141419538.0
228,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",229,43,30642.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602141485139.0,4912602141496339.0
229,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",230,44,36387.0,0.0,0.0,0.0,0.0,0.0,8192.0,4912602141575859.0,4912602141591699.0
230,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",231,27,28815.0,0.0,0.0,0.0,0.0,0.0,16.0,4912602141659859.0,4912602141669939.0
