Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_ACTIVE_INST_FLAT,SQ_ACTIVE_INST_MISC,SQ_ACTIVE_INST_VALU,SQ_ACTIVE_INST_VMEM,SQ_THREAD_CYCLES_VALU,SQ_WAVES,Start_Timestamp,End_Timestamp
123,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",124,33,33545.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534967584124.0,4912534967597405.0
124,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",125,18,46363.0,4160.0,4608.0,26944.0,0.0,1708288.0,64.0,4912534967659485.0,4912534967680285.0
125,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",126,57,40425.0,26.0,120.0,401.0,0.0,19068.0,1.0,4912534967743325.0,4912534967760445.0
126,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",127,43,158447.0,844800.0,321024.0,4604160.0,0.0,274973952.0,8448.0,4912534967819326.0,4912534967912766.0
127,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",128,37,67557.0,273152.0,199936.0,1762816.0,0.0,106256128.0,2816.0,4912534967975486.0,4912534968011166.0
128,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",129,46,114008.0,544768.0,331776.0,2744320.0,0.0,172410880.0,2048.0,4912534968075327.0,4912534968140127.0
129,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",130,18,56558.0,184320.0,196608.0,1134592.0,0.0,71968768.0,2048.0,4912534968205727.0,4912534968234047.0
130,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",131,33,34135.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534968292128.0,4912534968305728.0
131,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",132,35,74984.0,237120.0,259008.0,1601472.0,0.0,101345088.0,3648.0,4912534968373408.0,4912534968413088.0
132,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",133,39,30170.0,36.0,110.0,435.0,0.0,25151.0,4.0,4912534968476448.0,4912534968487489.0
133,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",134,38,34955.0,41024.0,98432.0,1222240.0,0.0,73010688.0,8192.0,4912534968552129.0,4912534968567009.0
134,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",135,41,28609.0,304.0,224.0,3408.0,0.0,204000.0,16.0,4912534968636289.0,4912534968646689.0
135,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",136,51,24527.0,80.0,2672.0,2512.0,0.0,70672.0,64.0,4912534968710690.0,4912534968718370.0
136,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",137,23,27305.0,24576.0,40960.0,933888.0,0.0,34996224.0,8192.0,4912534968784450.0,4912534968794370.0
137,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",138,25,30281.0,34816.0,47104.0,444416.0,0.0,27152384.0,2048.0,4912534968856290.0,4912534968867970.0
138,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",139,18,48677.0,135168.0,147456.0,864256.0,0.0,54667264.0,2048.0,4912534968934691.0,4912534968957891.0
139,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",140,33,31889.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534969021411.0,4912534969033571.0
140,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",141,18,46310.0,4160.0,4608.0,26944.0,0.0,1708288.0,64.0,4912534969091971.0,4912534969112771.0
141,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",142,57,38995.0,26.0,120.0,401.0,0.0,19068.0,1.0,4912534969183652.0,4912534969199972.0
142,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",143,43,157203.0,844800.0,321024.0,4604160.0,0.0,274973952.0,8448.0,4912534969262372.0,4912534969354852.0
143,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",144,37,66533.0,273152.0,199936.0,1762816.0,0.0,106256128.0,2816.0,4912534969417893.0,4912534969452613.0
144,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",145,46,113971.0,544768.0,331776.0,2744320.0,0.0,172410880.0,2048.0,4912534969514373.0,4912534969579173.0
145,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",146,18,57000.0,184320.0,196608.0,1134592.0,0.0,71968768.0,2048.0,4912534969643814.0,4912534969672134.0
146,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",147,33,35759.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534969736614.0,4912534969751174.0
147,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",148,35,74306.0,237120.0,259008.0,1601472.0,0.0,101345088.0,3648.0,4912534969814694.0,4912534969854055.0
148,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",149,39,30415.0,36.0,110.0,435.0,0.0,25151.0,4.0,4912534969921255.0,4912534969932775.0
149,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",150,38,35832.0,41024.0,98432.0,1222240.0,0.0,73010688.0,8192.0,4912534969993255.0,4912534970008455.0
150,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",151,41,28174.0,304.0,224.0,3408.0,0.0,204000.0,16.0,4912534970073416.0,4912534970083336.0
151,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",152,51,25186.0,80.0,2672.0,2512.0,0.0,70672.0,64.0,4912534970149416.0,4912534970157096.0
152,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",153,23,27453.0,24576.0,40960.0,933888.0,0.0,34996224.0,8192.0,4912534970220136.0,4912534970230056.0
153,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",154,25,31388.0,34816.0,47104.0,444416.0,0.0,27152384.0,2048.0,4912534970293577.0,4912534970305577.0
154,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",155,18,48525.0,135168.0,147456.0,864256.0,0.0,54667264.0,2048.0,4912534970371657.0,4912534970394697.0
155,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",156,33,33065.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534970450857.0,4912534970463657.0
156,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",157,18,47611.0,4160.0,4608.0,26944.0,0.0,1708288.0,64.0,4912534970525258.0,4912534970546858.0
157,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",158,57,37695.0,26.0,120.0,401.0,0.0,19075.0,1.0,4912534970611978.0,4912534970627498.0
158,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",159,43,156580.0,844800.0,321024.0,4604160.0,0.0,274973952.0,8448.0,4912534970687978.0,4912534970780299.0
159,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",160,37,68181.0,273152.0,199936.0,1762816.0,0.0,106256128.0,2816.0,4912534970844619.0,4912534970880459.0
160,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",161,46,113559.0,544768.0,331776.0,2744320.0,0.0,172410880.0,2048.0,4912534970942540.0,4912534971007020.0
161,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",162,18,56195.0,184320.0,196608.0,1134592.0,0.0,71968768.0,2048.0,4912534971068780.0,4912534971096940.0
162,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",163,33,35480.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534971158220.0,4912534971172301.0
163,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",164,35,73965.0,237120.0,259008.0,1601472.0,0.0,101345088.0,3648.0,4912534971238701.0,4912534971277741.0
164,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",165,39,30120.0,36.0,110.0,435.0,0.0,25151.0,4.0,4912534971344301.0,4912534971355501.0
165,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",166,38,37769.0,41024.0,98432.0,1222240.0,0.0,73010688.0,8192.0,4912534971421102.0,4912534971437582.0
166,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",167,41,28648.0,304.0,224.0,3408.0,0.0,204000.0,16.0,4912534971503502.0,4912534971513742.0
167,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",168,51,25249.0,80.0,2672.0,2512.0,0.0,70672.0,64.0,4912534971580942.0,4912534971588782.0
168,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",169,23,28408.0,24576.0,40960.0,933888.0,0.0,34996224.0,8192.0,4912534971649583.0,4912534971659983.0
169,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",170,25,29879.0,34816.0,47104.0,444416.0,0.0,27152384.0,2048.0,4912534971727183.0,4912534971738703.0
170,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",171,18,47513.0,135168.0,147456.0,864256.0,0.0,54667264.0,2048.0,4912534971805263.0,4912534971827663.0
171,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",172,33,35335.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534971892304.0,4912534971906544.0
172,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",173,18,46869.0,4160.0,4608.0,26944.0,0.0,1708288.0,64.0,4912534971964784.0,4912534971986064.0
173,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",174,57,39056.0,26.0,120.0,401.0,0.0,19069.0,1.0,4912534972054064.0,4912534972070705.0
174,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",175,43,156605.0,844800.0,321024.0,4604160.0,0.0,274973952.0,8448.0,4912534972132625.0,4912534972224945.0
175,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",176,37,67291.0,273152.0,199936.0,1762816.0,0.0,106256128.0,2816.0,4912534972291026.0,4912534972326226.0
176,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",177,46,114283.0,544768.0,331776.0,2744320.0,0.0,172410880.0,2048.0,4912534972391026.0,4912534972456146.0
177,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",178,18,55633.0,184320.0,196608.0,1134592.0,0.0,71968768.0,2048.0,4912534972520147.0,4912534972547667.0
178,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",179,33,32934.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534972616467.0,4912534972629107.0
179,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",180,35,73538.0,237120.0,259008.0,1601472.0,0.0,101345088.0,3648.0,4912534972700147.0,4912534972738868.0
180,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",181,39,30446.0,36.0,110.0,435.0,0.0,25151.0,4.0,4912534972811668.0,4912534972823188.0
181,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",182,38,37293.0,41024.0,98432.0,1222240.0,0.0,73010688.0,8192.0,4912534972884628.0,4912534972900628.0
182,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",183,41,28745.0,304.0,224.0,3408.0,0.0,204000.0,16.0,4912534972970389.0,4912534972980949.0
183,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",184,51,25879.0,80.0,2672.0,2512.0,0.0,70672.0,64.0,4912534973044789.0,4912534973053429.0
184,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",185,23,28093.0,24576.0,40960.0,933888.0,0.0,34996224.0,8192.0,4912534973116469.0,4912534973126709.0
185,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",186,25,30526.0,34816.0,47104.0,444416.0,0.0,27152384.0,2048.0,4912534973190390.0,4912534973202230.0
186,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",187,18,48858.0,135168.0,147456.0,864256.0,0.0,54667264.0,2048.0,4912534973269590.0,4912534973292790.0
187,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",188,33,34045.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534973358070.0,4912534973371510.0
188,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",189,18,46802.0,4160.0,4608.0,26944.0,0.0,1708288.0,64.0,4912534973439831.0,4912534973460791.0
189,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",190,57,38229.0,26.0,120.0,401.0,0.0,19066.0,1.0,4912534973526711.0,4912534973542711.0
190,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",191,43,155379.0,844800.0,321024.0,4604160.0,0.0,274973952.0,8448.0,4912534973599991.0,4912534973691832.0
191,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",192,37,68033.0,273152.0,199936.0,1762816.0,0.0,106256128.0,2816.0,4912534973758232.0,4912534973794072.0
192,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",193,46,112917.0,544768.0,331776.0,2744320.0,0.0,172410880.0,2048.0,4912534973856793.0,4912534973920953.0
193,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",194,18,56196.0,184320.0,196608.0,1134592.0,0.0,71968768.0,2048.0,4912534973980313.0,4912534974008313.0
194,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",195,33,34406.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534974079834.0,4912534974093434.0
195,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",196,35,72479.0,237120.0,259008.0,1601472.0,0.0,101345088.0,3648.0,4912534974164634.0,4912534974202714.0
196,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",197,39,30123.0,36.0,110.0,435.0,0.0,25151.0,4.0,4912534974264794.0,4912534974275994.0
197,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",198,38,37813.0,41024.0,98432.0,1222240.0,0.0,73010688.0,8192.0,4912534974342875.0,4912534974359355.0
198,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",199,41,27415.0,304.0,224.0,3408.0,0.0,204000.0,16.0,4912534974419835.0,4912534974429595.0
199,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",200,51,25526.0,80.0,2672.0,2512.0,0.0,70672.0,64.0,4912534974496155.0,4912534974504475.0
200,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",201,23,27711.0,24576.0,40960.0,933888.0,0.0,34996224.0,8192.0,4912534974564316.0,4912534974574556.0
201,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",202,25,31036.0,34816.0,47104.0,444416.0,0.0,27152384.0,2048.0,4912534974635036.0,4912534974647036.0
202,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",203,18,49627.0,135168.0,147456.0,864256.0,0.0,54667264.0,2048.0,4912534974717916.0,4912534974741757.0
203,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",204,33,34299.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534974810557.0,4912534974824157.0
204,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",205,18,45886.0,4160.0,4608.0,26944.0,0.0,1708288.0,64.0,4912534974888477.0,4912534974909117.0
205,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",206,57,38659.0,26.0,120.0,401.0,0.0,19069.0,1.0,4912534974980158.0,4912534974996318.0
206,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",207,43,156696.0,844800.0,321024.0,4604160.0,0.0,274973952.0,8448.0,4912534975059838.0,4912534975152318.0
207,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",208,37,68159.0,273152.0,199936.0,1762816.0,0.0,106256128.0,2816.0,4912534975215999.0,4912534975251359.0
208,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",209,46,114837.0,544768.0,331776.0,2744320.0,0.0,172410880.0,2048.0,4912534975320159.0,4912534975385119.0
209,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",210,18,56077.0,184320.0,196608.0,1134592.0,0.0,71968768.0,2048.0,4912534975462560.0,4912534975490400.0
210,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",211,33,33435.0,128.0,148.0,773.0,0.0,49151.0,4.0,4912534975558080.0,4912534975571200.0
211,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",212,35,73417.0,237120.0,259008.0,1601472.0,0.0,101345088.0,3648.0,4912534975638721.0,4912534975677601.0
212,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",213,39,29228.0,36.0,110.0,435.0,0.0,25151.0,4.0,4912534975735681.0,4912534975746241.0
213,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",214,38,36971.0,41024.0,98432.0,1222240.0,0.0,73010688.0,8192.0,4912534975816321.0,4912534975832321.0
214,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",215,41,29483.0,304.0,224.0,3408.0,0.0,204000.0,16.0,4912534975898882.0,4912534975909602.0
215,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",216,51,25193.0,80.0,2672.0,2512.0,0.0,70672.0,64.0,4912534975978562.0,4912534975986882.0
216,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",217,23,27374.0,24576.0,40960.0,933888.0,0.0,34996224.0,8192.0,4912534976056002.0,4912534976065762.0
217,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",218,25,30593.0,34816.0,47104.0,444416.0,0.0,27152384.0,2048.0,4912534976129283.0,4912534976141123.0
218,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",219,18,48393.0,135168.0,147456.0,864256.0,0.0,54667264.0,2048.0,4912534976212323.0,4912534976235363.0
